USAF,WBAN,STATION NAME,CTRY,STATE,ICAO,LAT,LON,ELEV(M),BEGIN,END
22610,99999,LYCKSELE,SE,,,64.55,18.717,211,19730101,20250303
22630,99999,FREDRIKA,SE,,,64.083,18.367,327,20010701,20241009
22650,99999,HEMLING,SE,,,63.65,18.55,183,20010701,20241009
22670,99999,ORNSKOLDSVIK,SE,,ESNO,63.408,18.99,107.9,19790802,20250824
22690,99999,SKAGSUDDE,SE,,,63.183,19.017,11,19960801,20250611
22710,99999,NORSJO,SE,,,64.933,19.383,310,20010701,20250319
22820,99999,PETISTRASK,SE,,,64.567,19.7,258,20010701,20250817
22840,99999,JARNASKLUBB,SE,,,63.433,19.683,7,19730101,20250814
22860,99999,UMEA,SE,,ESNU,63.792,20.283,7.3,19770701,20250824
22870,99999,HOLMON,SE,,,63.8,20.867,8,20050724,20250821
22930,99999,SKELLEFTEA,SE,,ESNS,64.625,21.077,47.9,19790802,20250824
22970,99999,BJUROKLUBB,SE,,,64.483,21.583,43,20010601,20250819
23070,99999,IDRE FJALL,SE,,,61.883,12.85,869,19730101,20250530
23080,99999,TANNAS,SE,,,62.45,12.667,724,19960801,20250817
23160,99999,SARNA,SE,,,61.7,13.183,425,19350101,20230905
23170,99999,DRAVAGEN,SE,,,62.1,13.617,566,20010701,20250716
23190,99999,BORTNAN,SE,,,62.75,13.85,467,20010701,20250728
23191,99999,AMBJORNARP,SE,,,57.417,13.283,220,20160726,20200326
23201,99999,TINGHALLA,SE,,,57.967,13.85,278,20160726,20200326
23210,99999,ALVDALEN,SE,,,61.25,14.033,253,19730101,20240923
23250,99999,KLOVSJOHOJDEN,SE,,,62.5,14.15,803,19730101,20250628
23270,99999,SVEG A,SE,,,62.05,14.4,362,20090929,20250428
23290,99999,HAMRA,SE,,,61.667,15,455,19730101,20241009
23310,99999,HUNGE,SE,,,62.75,15.083,343,20010701,20250128
23321,99999,FAGERHULT,SE,,,57.15,15.667,115,20160726,20200326
23380,99999,EDSBYN,SE,,,61.367,15.717,185,19960801,20230913
23430,99999,TORPSHAMMAR,SE,,,62.5,16.283,100,19730101,20250510
23451,99999,SJOBO,SE,,,55.633,13.7,32,20160726,20200325
23470,99999,DELSBO,SE,,,61.833,16.55,72,20010701,20250823
23550,99999,KUGGOREN,SE,,,61.7,17.533,10,19960801,20250630
23650,99999,SUNDSVALL-HARNOSAND,SE,,,62.517,17.45,8,19760801,20250816
23660,99999,SUNDSVALL HARNOSAND / SUNDSVALL TIMRA,SE,,ESNN,62.528,17.444,4.9,19770701,20250824
23680,99999,BRAMON,SE,,,62.217,17.75,18,19870521,20250518
23820,99999,LUNGO,SE,,,62.65,18.1,18,19730824,20250510
24030,99999,NAVEN,SE,,,58.7,13.117,53,20010701,20250721
24070,99999,MALUNG A,SE,,,60.683,13.7,306,20011124,20250520
24080,99999,BLOMSKOG,SE,,,59.217,12.083,171,19960801,20241212
24110,99999,ARVIKA,SE,,ESKV,59.676,12.639,72.2,20010701,20241008
24170,99999,PALGRUNDEN,SE,,,58.75,13.15,50,19781014,20250817
24180,99999,KARLSTAD,SE,,ESOK,59.445,13.337,107.3,19350101,20250824
24190,99999,KARLSTAD SOL,SE,,,59.367,13.467,46,19840520,20250817
24230,99999,SUNNE,SE,,,59.867,13.117,109,20010701,20241008
24260,99999,GUSTAVSFORS,SE,,,60.15,13.8,188,20010701,20240925
24283,99999,OREBRO,SE,,ESOE,59.224,15.038,57.3,19910827,20250824
24284,99999,MORA,SE,,ESKM,60.958,14.511,193.2,19910827,20250824
24285,99999,TORSBY,SE,,ESST,60.158,12.991,119.8,20070226,20250824
24290,99999,DAGLOSEN,SE,,,59.667,14.183,133,20010701,20250702
24310,99999,KLOTEN,SE,,,59.867,15.25,289,20090811,20241008
24320,99999,OREBRO,SE,,,59.233,15.05,53,19960801,20241008
24350,99999,BORLANGE,SE,,ESSD,60.422,15.515,153.3,19790802,20250824
24400,99999,AMOT,SE,,,60.967,16.433,162,20010601,20241226
24410,99999,MORA,SE,,,60.967,14.5,197,20010701,20240521
24430,99999,ENKOPING,SE,,,59.65,17.117,26,19790803,20250618
24460,99999,VASTERAS,SE,,ESOW,59.589,16.634,6.4,19770701,20250824
24490,99999,ESKILSTUNA A,SE,,,59.383,16.45,15,20010701,20250514
24500,99999,EGGEGRUND,SE,,,60.733,17.567,4,19970901,20250824
24520,99999,KILSBERGEN-SUTTARBODA,SE,,,59.3,14.9,219,20010701,20250823
24530,99999,GAVLE/SANDVIKEN AIR FORCE BASE,SE,,ESSK,60.717,17.167,16,19960501,20241009
24560,99999,FILM,SE,,,60.233,17.9,35,19960201,20241009
24580,99999,UPPSALA,SE,,ESCM,59.897,17.589,20.7,19350101,20250824
24600,99999,ARLANDA,SE,,ESSA,59.652,17.919,41.8,19770630,20250824
24620,99999,UPPSALA UNIVERSITY,SE,,,59.867,17.633,13,20061108,20250817
24640,99999,BROMMA,SE,,ESSB,59.354,17.942,14.3,19310101,20250824
24680,99999,STORA SPANSBERGET,SE,,,60.383,15.133,493,20010701,20231217
24690,99999,TULLINGE,SE,,ESCN,59.183,17.917,54,20010601,20241107
24760,99999,FLODA,SE,,,59.05,16.4,33,19960801,20250816
24810,99999,SALA,SE,,,59.917,16.683,58,20010701,20241008
24820,99999,KERSTINBO,SE,,,60.267,16.983,57,20010701,20241009
24830,99999,STOCKHOLM-SOL,SE,,,59.35,18.067,30,19970901,20230905
24840,99999,STOCKHOLM/OBSERVATORIET,SE,,,59.35,18.067,44,20010601,20250817
24850,99999,STOCKHOLM,SE,,,59.35,18.067,52,19840521,20250817
24853,99999,SKAVSTA,SE,,ESKN,58.789,16.912,42.7,19910827,20250824
24860,99999,ADELSO,SE,,,59.367,17.517,6,20010701,20241008
24870,99999,SKARPO A,SE,,,59.35,18.733,22,19970901,20241030
24880,99999,ORSKAR,SE,,,60.533,18.383,9,19960801,20250807
24890,99999,BERGA,SE,,,59.067,18.117,3,20010601,20250616
24900,99999,SVANBERGA,SE,,,59.833,18.633,16,20010701,20250824
24920,99999,SVENSKA HOGARNA-SOL,SE,,,59.45,19.5,10,20210628,20230905
24930,99999,SODERARM,SE,,,59.75,19.417,15,20010701,20250817
24960,99999,SVENSKA HOGARNA,SE,,,59.45,19.5,12,19770701,20210601
24980,99999,SVENSKA HOGARNA A,SE,,,59.45,19.5,12,20100602,20250627
25000,99999,NORDKOSTER,SE,,,58.9,11,35,19960201,20250309
25010,99999,VADEROARNA,SE,,,58.583,11.067,24,19770804,20241007
25030,99999,NORDKOSTER-SOL,SE,,,58.9,11,33,20210628,20250824
25050,99999,MASESKAR,SE,,,58.1,11.333,16,19960801,20250817
25103,99999,TROLLHATTAN VANERSBORG,SE,,ESGT,58.318,12.345,41.8,19910827,20250824
25120,99999,SAVE,SE,,ESGP,57.775,11.87,18,19350101,20250824
25130,99999,GOTEBORG,SE,,,57.717,12,2,19960501,20250817
25140,99999,ARVIDSJAUR,SE,,ESNX,65.59,19.282,379.5,19770701,20250824
25160,99999,VINGA,SE,,,57.633,11.617,19,19960901,20241007
25180,99999,NIDINGEN,SE,,,57.3,11.9,2,19730101,20241007
25200,99999,SATENAS,SE,,ESIB,58.426,12.714,55.2,19770701,20250824
25260,99999,LANDVETTER,SE,,ESGG,57.663,12.28,154.2,19771003,20250824
25270,99999,GOTEBORG/LANDVETTER,SE,,,57.667,12.291,164,19991219,20241007
25310,99999,GOTEBORG-SOL,SE,,,57.683,11.983,94,20210628,20241007
25350,99999,SKOVDE,SE,,ESGR,58.456,13.973,98.8,19910827,20220331
25360,99999,RANGEDALA,SE,,,57.783,13.167,299,19770701,20250605
25361,99999,DALSJOFORS,SE,,,57.717,13.083,259,20160726,20200326
25380,99999,HESTRA,SE,,,57.4,13.533,285,20031221,20200325
25390,99999,ULLARED,SE,,,57.117,12.783,122,20010701,20250715
25400,99999,KROPPEFJALL-GRANAN,SE,,,58.6,12.2,174,20010701,20241007
25420,99999,HALLUM,SE,,,58.317,13.033,71,20010701,20241007
25440,99999,KARLSBORG,SE,,,58.517,14.517,94,19770701,20250506
25450,99999,AXSTAL,SE,,,58.567,14.567,93,20071104,20250616
25460,99999,GARDSJO,SE,,,58.883,14.383,212,20010701,20241007
25480,99999,VISINGSO,SE,,,58.1,14.417,95,20010601,20241007
25490,99999,TOMTABACKEN,SE,,,57.5,14.467,356,20010701,20250813
25500,99999,JONKOPING,SE,,ESGJ,57.758,14.069,225.9,19310101,20250824
25520,99999,MALEXANDER,SE,,,58.067,15.233,197,20010701,20250724
25540,99999,KETTSTAKA,SE,,,58.717,15.033,225,20010701,20250501
25560,99999,HAGSHULT,SE,,ESMV,57.292,14.137,169.5,19770701,20250824
25570,99999,HORN,SE,,,57.883,15.867,91,20010701,20250603
25580,99999,KOLMARDEN-STROMSFORS,SE,,,58.683,16.317,155,20010701,20250710
25590,99999,GLADHAMMAR,SE,,,57.7,16.467,31,20010701,20241007
25610,99999,KVARN,SE,,,58.65,15.433,10,20100503,20250616
25620,99999,MALMEN,SE,,ESCF,58.402,15.526,93.9,19770701,20250824
25625,99999,SAAB,SE,,ESSL,58.406,15.681,52.4,19951012,20250824
25630,99999,HARSTENA,SE,,,58.25,17.017,18,20010701,20250817
25635,99999,ANGELHOLM,SE,,ESDB,56.283,12.833,47,20040810,20250824
25650,99999,HULTSFRED VIMMERBY,SE,,ESSF,57.526,15.823,111.6,19790806,20250407
25670,99999,LANDSORT,SE,,,58.75,17.867,20,19960801,20241008
25700,99999,NORRKOPING/BRAVALLA,SE,,,58.617,16.117,33,19770701,20240212
25710,99999,KUNGSANGEN,SE,,ESSP,58.586,16.251,9.8,19770701,20250824
25730,99999,OLANDS NORRA UDDE-SOL,SE,,,57.367,17.1,2,20210628,20230905
25740,99999,NORRKOPING,SE,,,58.583,16.15,41.6,19970901,20241212
25750,99999,OLANDS NORRA UDDE,SE,,,57.367,17.1,4,19960801,20241007
25870,99999,FAROSUND-AR,SE,,,57.917,18.95,13,20010701,20250823
25890,99999,GOTSKA SANDON,SE,,,58.4,19.2,17,20010701,20240926
25900,99999,VISBY,SE,,ESSV,57.663,18.346,50,19310101,20250824
25910,99999,VISBY AEROLOGISKA STATION,SE,,,57.65,18.35,47,20020315,20250816
25980,99999,OSTERGARNSHOLM,SE,,,57.433,18.983,5,20010701,20250603
26030,99999,BROEN,SE,,,56.867,12.667,47,20010701,20250816
26040,99999,HALMSTAD,SE,,ESMT,56.691,12.82,30.8,19770701,20250824
26050,99999,HALLANDS VADERO,SE,,,56.45,12.55,10,19960801,20250824
26110,99999,HELSINGBORG,SE,,,56.033,12.767,44,19840618,20250728
26150,99999,FALSTERBO A,SE,,,55.383,12.817,5,20090713,20250723
26160,99999,FALSTERBO,SE,,,55.383,12.817,5,19770701,20210601
26180,99999,TORUP,SE,,,56.95,13.067,130,20080229,20241210
26220,99999,LJUNGBY,SE,,,56.85,13.883,148,19770701,20250520
26230,99999,HORBY,SE,,,55.867,13.667,114,20010827,20240926
26241,99999,MARKARYD,SE,,,56.433,13.6,118,20160726,20200326
26250,99999,SKILLINGE,SE,,,55.483,14.317,5,19960801,20250817
26260,99999,OSBY,SE,,,56.367,13.95,85,19770701,20200326
26280,99999,HANO,SE,,,56.017,14.85,60,19960801,20250811
26290,99999,HASTVEDA,SE,,,56.283,13.933,10,20100503,20250616
26291,99999,LINDEROD,SE,,,55.967,13.85,130,20160728,20200225
26320,99999,UTKLIPPAN,SE,,,55.95,15.7,3,20010701,20250814
26330,99999,LUND SOL,SE,,,55.717,13.217,86,20160726,20250817
26350,99999,MALMO,SE,,,55.567,13.067,21,19350413,20250707
26360,99999,STURUP / MALMO,SE,,ESMS,55.53,13.372,71.9,19770630,20250824
26410,99999,KRONOBERG,SE,,ESMX,56.929,14.728,185.9,19790802,20250824
26430,99999,VAXJO-SOL,SE,,,56.933,14.733,182,20210628,20240926
26440,99999,OLANDS SODRA UDDE,SE,,,56.2,16.4,3,19960801,20240926
26480,99999,VAXJO,SE,,,56.85,14.833,200,20010601,20240926
26510,99999,KRISTIANSTAD,SE,,ESMK,55.922,14.086,23.2,19790802,20250824
26531,99999,RINKABY,SE,,,55.983,14.3,12,20070307,20200326
26610,99999,KOSTA (ORREFORS),SE,,,56.833,15.467,232,20010916,20250817
26640,99999,RONNEBY,SE,,ESDF,56.267,15.265,58.2,19770701,20250824
26650,99999,KARLSKRONA-SOL,SE,,,56.117,15.617,8,20210920,20250817
26670,99999,KARLSKRONA-SODERSTJERNA,SE,,,56.15,15.583,8,20100503,20240926
26700,99999,KALMAR,SE,,,56.683,16.3,4,19960501,20230905
26720,99999,KALMAR,SE,,ESMQ,56.686,16.288,5.2,19350101,20250824
26790,99999,HOBURG A,SE,,,56.917,18.15,39,20090610,20250823
27010,99999,KILPISJARVI SAANA,FI,,,69.05,20.85,1009,20080115,20250824
27020,99999,INARI KAAMANEN,FI,,,69.133,27.267,156,20140108,20250824
27040,99999,HATTULA LEPAA AWS,FI,,,61.117,24.317,87,20080115,20250824
27050,99999,PELKOSENNIEMI PYHATUNTURI,FI,,,67.017,27.217,487.5,20080116,20250824
27060,99999,LOHJA PORLA,FI,,,60.25,24.05,37,20080115,20250824
27080,99999,KARVIA ALKKIA,FI,,,62.183,22.8,161,20130805,20250824
27100,99999,VESANTO SONKARI,FI,,,62.917,26.417,120,20080116,20250824
27130,99999,HAMEENLINNA LAMMI EVO,FI,,,61.217,25.133,134,20130805,20200527
27140,99999,VAALA PELSO,FI,,,64.5,26.44,114,20080116,20250824
27170,99999,KITTILA POKKA,FI,,,68.167,25.767,272,20080115,20250824
27180,99999,PUUMALA KK URHEILUKENTTA,FI,,,61.517,28.183,98,20130805,20250824
27190,99999,SODANKYLA KOKKA,FI,,,67.817,27.75,240,20080116,20250824
27200,99999,KITTILA,FI,,EFKT,67.701,24.847,196.3,20050101,20250824
27210,99999,KOKKOLA TANKAR,FI,,,63.95,22.85,6.3,20080116,20250824
27220,99999,INARI SAARISELKA,FI,,,68.417,27.417,302,20080123,20250824
27240,99999,LUMPARLAND LANGNAS HARBOUR,FI,,,60.117,20.3,11,20150216,20250824
27250,99999,HALSUA KANALA PUROLA,FI,,,63.45,24.45,153,20080115,20250824
27260,99999,ENONTEKIO NAKKALA,FI,,,68.6,23.583,374,20080115,20250824
27270,99999,ASIKKALA PULKKILANHARJU,FI,,,61.267,25.517,76,20080115,20250824
27320,99999,KUOPIO RITONIEMI,FI,,,62.8,27.9,87,20090701,20250824
27330,99999,LAPPEENRANTA KONNUNSUO,FI,,,61.033,28.567,46.4,20090701,20250824
27340,99999,PARIKKALA KOITSANLAHTI,FI,,,61.45,29.467,75,20090701,20250824
27350,99999,VIRRAT AIJANNEVA,FI,,,62.333,23.55,139.5,20090701,20250824
27360,99999,JUVA PARTALA,FI,,,61.9,27.883,111.5,20090701,20250824
27370,99999,TOHOLAMPI LAITALA,FI,,,63.817,24.167,84.5,20090701,20250824
27380,99999,PYHAJARVI OL OJAKYLA,FI,,,63.733,25.7,153.3,20090701,20250824
27390,99999,SOTKAMO KUOLANIEMI,FI,,,64.117,28.333,162.5,20090701,20250824
27410,99999,JOMALA JOMLABY,FI,,,60.183,19.983,11,20080116,20250824
27430,99999,KEMIONSAARI VANO,FI,,,59.867,22.2,8,20090701,20250824
27440,99999,TAMPERE SATAKUNNANKATU,FI,,,61.5,23.767,92,20130805,20220209
27450,99999,SALLA NARUSKA,FI,,,67.167,29.183,214.7,20090701,20250824
27460,99999,HANKO TULLINIEMI,FI,,,59.817,22.917,27.5,20090701,20250824
27470,99999,TURKU RAJAKARI,FI,,,60.383,22.1,5.5,20090701,20250824
27500,99999,HANKO TVARMINNE,FI,,,59.85,23.25,3,20090701,20250824
27510,99999,PORI TAHKOLUOTO HARBOUR,FI,,,61.633,21.383,4.6,20080116,20250824
27520,99999,KRISTIINANKAUPUNKI LIGHTHOUSE,FI,,,62.2,21.167,21.7,20080115,20250824
27530,99999,KANKAANPAA NIINISALO AIRFIELD,FI,,,61.833,22.467,122,20080115,20250824
27540,99999,HAMEENLINNA KATINEN,FI,,,61,24.5,85,20080115,20250824
27550,99999,YLIVIESKA AIRFIELD,FI,,,64.05,24.717,76,20030330,20250824
27560,99999,SALO KARKKA,FI,,,60.367,23.117,2,20080115,20250824
27570,99999,RAASEPORI JUSSARO,FI,,,59.817,23.583,22.8,20080116,20250824
27580,99999,VIHTI MAASOJA,FI,,,60.417,24.4,44.2,20080115,20250824
27590,99999,PORVOO HARABACKA,FI,,,60.4,25.6,23.5,20080116,20250824
27600,99999,KUUSAMO RUKA TALVIJARVI,FI,,,66.167,29.133,306.5,20140108,20250521
27610,99999,RAUMA KYLMAPIHLAJA,FI,,,61.15,21.3,29,20080115,20250824
27630,99999,TAMPERE HARMALA,FI,,,61.467,23.75,86,20080115,20250824
27640,99999,KITTILA LOMPOLONVUOMA,FI,,,68,24.217,270,20140108,20250824
27650,99999,LUHANKA JUDINSALO,FI,,,61.7,25.5,83.2,20080115,20250824
27660,99999,ILOMANTSI POTSONVAARA,FI,,,63.15,31.05,236.5,20120618,20250606
27670,99999,HAMEENLINNA LAMMI PAPPILA,FI,,,61.05,25.05,125,20080115,20250824
27680,99999,HEINOLA ASEMANTAUS,FI,,,61.2,26.05,92,20080115,20250824
27690,99999,KAUHAJOKI KUJA-KOKKO,FI,,,62.417,22.183,93,20080116,20250824
27700,99999,JUUPAJOKI HYYTIALA,FI,,,61.85,24.283,153,20080115,20250824
27710,99999,JOUTSA LEIVONMAKI SAVENAHO,FI,,,61.883,26.1,146,20080115,20250824
27720,99999,RANTASALMI RUKKASLUOTO,FI,,,62.067,28.567,80,20080115,20250824
27730,99999,TURKU ARTUKAINEN,FI,,,60.45,22.183,9.1,20080115,20250824
27770,99999,SALO KIIKALA AIRFIELD,FI,,,60.467,23.65,117,20040510,20250824
27780,99999,SAVONLINNA PUNKAHARJU,FI,,,61.8,29.317,79.5,20080115,20250824
27800,99999,KORSNAS BREDSKARET,FI,,,62.933,21.183,2.8,20080115,20250824
27810,99999,STROMMINGSBADN,FI,,,62.983,20.733,3.7,20080115,20250824
27870,99999,ALAJARVI MOKSY,FI,,,63.083,24.267,171.4,20080115,20250824
27880,99999,KUOPIO MAANINKA,FI,,,63.15,27.317,91.3,20080115,20250824
27890,99999,RAUTAVAARA YLA-LUOSTA,FI,,,63.383,28.667,165.5,20080116,20250824
27900,99999,KUMLINGE KK,FI,,,60.25,20.75,22.5,20030330,20250824
27910,99999,JUUKA NIEMELA,FI,,,63.233,29.233,115,20080115,20250824
27930,99999,LIPERI TUISKAVANLUOTO,FI,,,62.55,29.667,79.5,20080115,20250824
27940,99999,KIRKKONUMMI MAKILUOTO,FI,,,59.917,24.35,2,20080115,20250824
27950,99999,HELSINKI HARMAJA,FI,,,60.1,24.983,6.4,20080116,20250824
27960,99999,LIEKSA LAMPELA,FI,,,63.317,30.05,98,20080115,20250824
27970,99999,HAAPAVEST MUSTIKKAMAKI,FI,,,64.15,25.417,112,20080115,20250824
27980,99999,VALTIMO KK,FI,,,63.667,28.833,115,20080115,20250824
27990,99999,KUHMO KALLIOJOKI,FI,,,64.3,30.167,198.4,20080115,20250824
28000,99999,RAAHE NAHKIAINEN,FI,,,64.617,23.9,23.8,20080116,20250824
28010,99999,ENONTEKIO KILPISJARVI,FI,,,69.05,20.783,482.7,19790601,20250824
28030,99999,SIIKAJOKI REVONLAHTI,FI,,,64.683,25.083,49.5,20080115,20250824
28040,99999,TAIVALKOSKI KK URHEILUTIE,FI,,,65.583,28.217,197,20080115,20250824
28050,99999,UTSJOKI KEVO,FI,,,69.75,27,106.3,19730101,20250824
28070,99999,IVALO,FI,,EFIV,68.607,27.405,146.6,19520101,20250824
28075,99999,ENONTEKIO,FI,,EFET,68.363,23.424,306.3,19980419,20250824
28110,99999,KUUSAMO KIUTAKONGAS,FI,,,66.367,29.317,165,20080115,20250824
28120,99999,YLITORNIO MELTOSJARVI,FI,,,66.533,24.65,93,20080115,20250824
28130,99999,ROVANIEMI APUKKA,FI,,,66.583,26.017,107.4,20080115,20250824
28140,99999,KEMIJARVI AIRFIELD,FI,,,66.717,27.167,208,20080116,20250824
28150,99999,SAVUKOSKI KK,FI,,,67.283,28.183,180,20080115,20250824
28160,99999,SODANKYLA VUOTSO,FI,,,68.083,27.183,248.8,20080116,20250824
28170,99999,SAARISELKA KAUNISPAA,FI,,,68.433,27.45,438,20080115,20250331
28180,99999,INARI RAJAJOOSEPPI,FI,,,68.483,28.3,254.9,20080115,20250801
28190,99999,SALLA VARRIOTUNTURI,FI,,,67.75,29.617,360,20080115,20250824
28200,99999,MUONIO LAUKUKERO,FI,,,68.067,24.033,762,20080115,20250824
28210,99999,MUONIO SAMMALTUNTURI,FI,,,67.967,24.117,565.5,20080115,20250824
28230,99999,MUONIO ALAMUONIO,FI,,,67.967,23.683,252.6,19730101,20250824
28240,99999,KITTILA KENTTAROVA,FI,,,67.983,24.25,349.5,20080116,20250824
28250,99999,UTSJOKI NUORGAM,FI,,,70.083,27.9,22,20080115,20250824
28270,99999,INARI VAYLA,FI,,,69.067,27.5,123.5,20080115,20250618
28280,99999,KAARINA YLTOINEN,FI,,,60.383,22.55,5.2,20080115,20250824
28290,99999,HYVINKAA HYVINKAANKYLA,FI,,,60.6,24.8,87.5,20080115,20250824
28300,99999,KOUVOLA ANJALA,FI,,,60.7,26.817,33,20080115,20250824
28310,99999,VIROLAHTI KOIVUNIEMI,FI,,,60.533,27.667,5,20080115,20250824
28320,99999,TOHMAJARVI KEMIE,FI,,,62.233,30.35,90,20080115,20250824
28330,99999,SEINAJOKI PELMAA,FI,,,62.933,22.483,31.7,20080115,20250824
28340,99999,VIEREMA KAARAKKALA,FI,,,63.833,27.217,207.6,20080116,20250824
28350,99999,INARI NELLIM,FI,,,68.85,28.3,123,20080115,20250824
28360,99999,SODANKYLA,FI,,EFSO,67.395,26.619,183.5,19170101,20250824
28440,99999,PELLO CENTRE,FI,,EFPE,66.767,23.967,85.9,19730101,20250824
28450,99999,ROVANIEMI,FI,,EFRO,66.565,25.83,196.6,19730101,20250824
28470,99999,ROVANIEMI RAUTATIEASEMA,FI,,,66.5,25.717,82.3,20080115,20250824
28490,99999,SALLA KK MYLLYTIE,FI,,,66.833,28.667,221.7,20010601,20250824
28500,99999,VARKAUS KOLSUANNIEMI,FI,,,62.317,27.9,83,20130805,20250824
28510,99999,OULU OULUNSALO PELLONPAA,FI,,,64.933,25.367,12,20120101,20250817
28520,99999,KOKKOLA HOLLIHAKA,FI,,,63.85,23.117,8.1,20130805,20250824
28570,99999,INARI ANGELI LINTUPUOLISELKA,FI,,,68.9,25.733,285,20130805,20250824
28580,99999,INARI KIRAKKAJARVI,FI,,,69.583,28.9,106,20130805,20250824
28590,99999,PUOLANKA PALJAKKA,FI,,,64.667,28.05,341,20130805,20250824
28600,99999,KITTILA KK,FI,,,67.65,24.9,181,20130805,20250824
28620,99999,KEMI AJOS,FI,,,65.667,24.517,3.1,20040831,20250824
28630,99999,KEMI I LIGHTHOUSE,FI,,,65.383,24.1,19,20040213,20250824
28640,99999,KEMI TORNIO,FI,,EFKE,65.782,24.599,18.6,19520101,20250824
28660,99999,PUDASJARVI AIRFIELD,FI,,,65.417,26.967,120,20010601,20250824
28680,99999,KUUSAMO RUKATUNTURI,FI,,,66.167,29.15,362.8,20080115,20250824
28690,99999,KUUSAMO,FI,,EFKS,65.988,29.239,264,19090101,20250824
28720,99999,RAAHE LAPALUOTO HARBOUR,FI,,,64.667,24.4,2,20080116,20250824
28730,99999,HAILUOTO MARJANIEMI,FI,,,65.033,24.567,7.3,20040803,20250824
28740,99999,HAILUOTO ISLAND,FI,,EFHL,65.033,24.8,6,19730101,20250824
28750,99999,OULU,FI,,EFOU,64.93,25.355,14.3,19060101,20250824
28760,99999,OULU VIHREASAARI HARBOUR,FI,,,65,25.4,3.8,20080115,20250824
28800,99999,TORNIO TORPPI,FI,,,65.85,24.167,9,20130805,20250824
28810,99999,RANUA AIRFIELD,FI,,,65.983,26.367,161,20130805,20250824
28820,99999,KITTILA MATOROVA,FI,,,68,24.233,340,20130805,20250824
28830,99999,KAJAANI PETAISENNISKA,FI,,,64.217,27.75,161.5,20130805,20250824
28880,99999,INARI SEITALAASSA,FI,,,69.05,27.75,121.5,20130805,20250824
28890,99999,SUOMUSSALMI PESIO,FI,,,64.933,28.75,225.2,20010919,20250824
28900,99999,UTSJOKI KEVO KEVOJARVI,FI,,,69.75,27.017,76,20130805,20250824
28970,99999,KAJAANI,FI,,EFKI,64.285,27.692,147.2,19160101,20250824
29030,99999,KRUUNUPYY / KOKKOLA PIETARSAARI,FI,,EFKK,63.721,23.143,25.3,19601101,20250824
29060,99999,KEMIONSAARI KEMIO,FI,,,60.167,22.75,12,20130805,20250824
29070,99999,KALAJOKI ULKOKALLA,FI,,,64.333,23.45,5,19010101,20250824
29100,99999,MUSTASAARI VALASSAARET,FI,,,63.433,21.067,11,19730101,20250824
29110,99999,VAASA,FI,,EFVA,63.051,21.762,5.8,19170101,20250824
29130,99999,KAUHAVA,FI,,EFKA,63.127,23.051,46,19730101,20250824
29150,99999,VIITASAARI,FI,,EFVI,63.083,25.867,132,19730101,20250824
29170,99999,KUOPIO,FI,,EFKU,63.007,27.798,98.5,19060101,20250824
29190,99999,LAPPEENRANTA HIEKKAPAKKA,FI,,,61.2,28.467,77,19730101,20250824
29200,99999,PIETARSAARI KALLAN,FI,,,63.75,22.517,19.2,20040803,20250824
29240,99999,AHTARI MYLLYMAKI,FI,,EFHT,62.533,24.217,159.7,19730101,20250824
29245,99999,SEINAJOKI,FI,,EFSI,62.692,22.832,91.7,19990114,20250824
29260,99999,PORI RAILWAY STATION,FI,,,61.483,21.783,10.1,20120101,20250803
29270,99999,MULTIA KARHILA,FI,,,62.517,24.8,227,20130805,20250824
29280,99999,JOENSUU LINNUNLAHTI,FI,,,62.6,29.717,81,20130805,20250824
29290,99999,JOENSUU,FI,,EFJO,62.663,29.608,121.3,19520101,20250824
29310,99999,KASKINEN SALGRUND,FI,,,62.333,21.183,5,20130805,20250824
29350,99999,JYVASKYLA,FI,,EFJY,62.399,25.678,139.9,19170101,20250824
29370,99999,KOKEMAKI TULKKILA,FI,,,61.25,22.35,39,20120618,20250824
29390,99999,ILOMANTSI MEKRIJARVI,FI,,,62.767,30.983,156.5,20030330,20250824
29420,99999,KANKAANPAA NIINISALO PUOLVOIM,FI,,,61.833,22.467,124.8,19520101,20250801
29430,99999,TAMPERE SIILINKARI,FI,,,61.517,23.75,98,19730101,20250824
29440,99999,TAMPERE PIRKKALA,FI,,EFTP,61.414,23.604,118.9,19060101,20250824
29450,99999,HALLI,FI,,EFHA,61.856,24.787,146,19730101,20250824
29460,99999,JAMSA HALLI LENTOASEMANTIE,FI,,,61.867,24.817,144,20120618,20250824
29470,99999,MIKKELI,FI,,EFMI,61.687,27.202,100.3,19730101,20250824
29480,99999,SAVONLINNA,FI,,EFSA,61.943,28.945,94.8,19840813,20250824
29490,99999,SOMERO SALKOLA,FI,,,60.65,23.8,143,19730101,20250824
29500,99999,PARAINEN FAGERHOLM,FI,,,60.117,21.7,4.5,19010101,20250824
29520,99999,PORI,FI,,EFPO,61.462,21.8,13.4,19520101,20250824
29550,99999,KUOPIO SAVILAHTI,FI,,,62.9,27.633,88.3,20120618,20250824
29560,99999,KOUVOLA UTTI LENTOPORTINTIE,FI,,,60.883,26.933,99,20130805,20250824
29570,99999,VAASA KLEMETTILA,FI,,,63.1,21.639,9,20120101,20250824
29580,99999,LAPPEENRANTA,FI,,EFLP,61.045,28.144,106.4,19730101,20250824
29590,99999,LAPPEENRANTA LEPOLA,FI,,,61.05,28.217,104.4,20120618,20240827
